iter	Logloss
2909	0.0239046373
2910	0.02389298541
2911	0.02388861837
2912	0.02387136771
2913	0.02386834653
2914	0.02385769596
2915	0.02384141647
2916	0.0238249281
2917	0.02381552864
2918	0.02380159202
2919	0.02378798702
2920	0.02377846481
2921	0.02377070191
2922	0.02375141632
2923	0.02374154741
2924	0.02373089684
2925	0.0237283451
2926	0.02372051328
2927	0.02371584908
2928	0.02370466016
2929	0.02368410839
2930	0.02366772123
2931	0.02364990424
2932	0.02362764484
2933	0.02361660881
2934	0.02359908898
2935	0.02359101599
2936	0.02357876116
2937	0.02356744734
2938	0.02355978996
2939	0.02354884222
2940	0.02354062926
2941	0.02351681728
2942	0.02351133049
2943	0.02350628083
2944	0.02349352426
2945	0.02347060593
2946	0.02346349981
2947	0.02345941055
2948	0.02345703969
2949	0.02344737751
2950	0.02344284897
2951	0.02343126814
2952	0.02341749087
2953	0.02341292788
2954	0.02340255078
2955	0.02339929058
2956	0.02338786479
2957	0.02337977242
2958	0.02336008415
2959	0.02334681938
2960	0.02334363239
2961	0.02334057891
2962	0.0233308629
2963	0.02332752517
2964	0.02331213503
2965	0.02330605391
2966	0.02329607519
2967	0.02328804957
2968	0.02327798256
2969	0.02327308579
2970	0.02326176337
2971	0.02325598157
2972	0.02324779229
2973	0.02324285246
2974	0.02323405809
2975	0.02322402123
2976	0.02321338573
2977	0.02320891748
2978	0.0231998884
2979	0.02319489042
2980	0.02318808792
2981	0.02317796277
2982	0.02316376559
2983	0.02315145477
2984	0.02314306093
2985	0.02313091161
2986	0.0231171774
2987	0.02310670125
2988	0.02309364106
2989	0.02308211621
2990	0.0230736427
2991	0.0230630115
2992	0.02305828485
2993	0.0230391823
2994	0.02302047165
2995	0.02300959497
2996	0.02300119037
2997	0.0229937677
2998	0.02297435075
2999	0.02296099554
3000	0.0229552525
3001	0.02293578602
3002	0.02291571445
3003	0.02289010009
3004	0.02288612282
3005	0.02287570481
3006	0.02286690398
3007	0.02286202875
3008	0.02285396006
3009	0.02282735947
3010	0.02282480342
3011	0.02281469334
3012	0.02279750513
3013	0.02279073493
3014	0.02277970321
3015	0.02276566323
3016	0.02275959287
3017	0.0227368705
3018	0.02273121144
3019	0.02272587108
3020	0.02271596988
3021	0.02270593517
3022	0.02268519174
3023	0.02266959272
3024	0.02266138622
3025	0.02264663993
3026	0.02263465858
3027	0.02261977878
3028	0.02260250228
3029	0.02257990265
3030	0.02256884509
3031	0.02255905156
3032	0.02254835145
3033	0.02254027416
3034	0.02252220737
3035	0.02250553813
3036	0.02249623772
3037	0.0224884059
3038	0.02248109306
3039	0.02247540385
3040	0.0224623092
3041	0.02244023499
3042	0.02243063095
3043	0.02242051441
3044	0.02240758342
3045	0.0223948893
3046	0.02239017987
3047	0.02237727256
3048	0.02236933524
3049	0.02235966229
3050	0.0223563784
3051	0.0223531505
3052	0.02234832264
3053	0.02234402882
3054	0.02233468749
3055	0.02232807018
3056	0.02231570337
3057	0.02230795124
3058	0.02230434003
3059	0.0222870743
3060	0.02227000237
3061	0.02225518718
3062	0.02224425667
3063	0.02223915102
3064	0.02223514791
3065	0.02221968455
3066	0.02220545291
3067	0.02219533638
3068	0.02219059465
3069	0.02218378569
3070	0.0221703745
3071	0.02216372273
3072	0.02214876326
3073	0.02213381241
3074	0.02212613779
3075	0.02211965184
3076	0.02210830142
3077	0.02209175276
3078	0.02208690982
3079	0.02208130675
3080	0.02207222383
3081	0.02206510263
3082	0.02205939405
3083	0.0220381575
3084	0.02203354713
3085	0.02202610723
3086	0.02201411295
3087	0.02199876372
3088	0.02197797077
3089	0.02196683353
3090	0.02196293593
3091	0.02194286436
3092	0.02193492703
3093	0.0219258355
3094	0.02191547132
3095	0.02190887985
3096	0.02189277909
3097	0.02188620055
3098	0.02187557796
3099	0.02186773969
3100	0.02186134849
3101	0.02182361927
3102	0.02181714623
3103	0.02179734599
3104	0.02179091171
3105	0.02178322418
3106	0.02177774815
3107	0.02177424677
3108	0.02176111121
3109	0.02175286164
3110	0.02173898532
3111	0.0217359706
3112	0.02172745186
3113	0.02171408588
3114	0.02169625382
3115	0.02168976786
3116	0.02167526921
3117	0.02166616691
3118	0.02165943117
3119	0.02165571445
3120	0.0216490756
3121	0.02164209007
3122	0.021632977
3123	0.0216167858
3124	0.02160649484
3125	0.0215934088
3126	0.02158639312
3127	0.0215776612
3128	0.02156843185
3129	0.02156259837
3130	0.02153926013
3131	0.02152973146
3132	0.02152347161
3133	0.02151912395
3134	0.02150216615
3135	0.02148579623
3136	0.02147457931
3137	0.02146275515
3138	0.0214475502
3139	0.02143906376
3140	0.02143360496
3141	0.02142231484
3142	0.02141825358
3143	0.02140565421
3144	0.02139478829
3145	0.02137977284
3146	0.02137266886
3147	0.02136295716
3148	0.02135436521
3149	0.02134750457
3150	0.02133923777
3151	0.02132854198
3152	0.02132384332
3153	0.02131657785
3154	0.0213021438
3155	0.02129020766
3156	0.02128310584
3157	0.02127838996
3158	0.0212732111
3159	0.02126505413
3160	0.02125490745
3161	0.02123114284
3162	0.02122533305
3163	0.02121399555
3164	0.02119697745
3165	0.02118610723
3166	0.02118328632
3167	0.02117664963
3168	0.0211651377
3169	0.02115580499
3170	0.02115374422
3171	0.02113928217
3172	0.02113169369
3173	0.02112225977
3174	0.02111433321
3175	0.02110615902
3176	0.02108417094
3177	0.02107583524
3178	0.02106143565
3179	0.02104654509
3180	0.02102007154
3181	0.02100395356
3182	0.02099452179
3183	0.02098844713
3184	0.02097546876
3185	0.02096067725
3186	0.02095187642
3187	0.0209303664
3188	0.02092502604
3189	0.02091339137
3190	0.02090385624
3191	0.02089570358
3192	0.02088791699
3193	0.02087736116
3194	0.02085493165
3195	0.02084456962
3196	0.02083527783
3197	0.02082670526
3198	0.02081224321
3199	0.02079824415
3200	0.0207913469
3201	0.02078549834
3202	0.02077906192
3203	0.02077382276
3204	0.02076898199
3205	0.02076232376
3206	0.02075389762
3207	0.02074251921
3208	0.02072976479
3209	0.02072126328
3210	0.0207171611
3211	0.02070736542
3212	0.02069321777
3213	0.020689402
3214	0.02068457629
3215	0.02068222912
3216	0.02067478276
3217	0.02067074519
3218	0.0206536065
3219	0.02064508561
3220	0.02062416346
3221	0.02061619814
3222	0.02061219502
3223	0.02060300228
3224	0.0205977459
3225	0.02059197056
3226	0.02058722883
3227	0.02058267661
3228	0.02057776692
3229	0.020572194
3230	0.02055513499
3231	0.02054503783
3232	0.02053135316
3233	0.02051925121
3234	0.02050546317
3235	0.02049401585
3236	0.02048929566
3237	0.02047991773
3238	0.02047145498
3239	0.02046344659
3240	0.02045687881
3241	0.02044392413
3242	0.02041796524
3243	0.02041443801
3244	0.02040892108
3245	0.02038816042
3246	0.02037801804
3247	0.02037062983
3248	0.02036110762
3249	0.02035469703
3250	0.02034849963
3251	0.02034304083
3252	0.02033849722
3253	0.02033229336
3254	0.02032751718
3255	0.02032442279
3256	0.02032124441
3257	0.0203163498
3258	0.02030946547
3259	0.02030236796
3260	0.02029881059
3261	0.02029465889
3262	0.0202897815
3263	0.02028074811
3264	0.02027666316
3265	0.02026277177
3266	0.02025682415
3267	0.02024723735
3268	0.0202274371
3269	0.02022250588
3270	0.02021603284
3271	0.02021065372
3272	0.02020500543
3273	0.02019937005
3274	0.02019616799
3275	0.0201877117
3276	0.02017750688
3277	0.02017143006
3278	0.02015237488
3279	0.02014820165
3280	0.02013946972
3281	0.02013285026
3282	0.02012960082
3283	0.02011917851
3284	0.02011567282
3285	0.02010136582
3286	0.02009140432
3287	0.0200777175
3288	0.02007517652
3289	0.02006691834
3290	0.02006242641
3291	0.02005721094
3292	0.02004625028
3293	0.02003724058
3294	0.02003446919
3295	0.02002702929
3296	0.02001916518
3297	0.02001032774
3298	0.01999716634
3299	0.01999251721
3300	0.01998759891
3301	0.01998079425
3302	0.01997214201
3303	0.01996122657
3304	0.0199530093
3305	0.01994429246
3306	0.01993810151
3307	0.01993262549
3308	0.01992682
3309	0.01992304299
3310	0.0199150346
3311	0.01990597752
3312	0.01990210145
3313	0.01989504701
3314	0.0198878569
3315	0.01987888596
3316	0.01986575255
3317	0.01986159223
3318	0.01985082538
3319	0.01983679185
3320	0.01980856762
3321	0.01980170698
3322	0.01979427784
3323	0.01977839242
3324	0.01976973157
3325	0.01976292261
3326	0.01975817227
3327	0.01974514653
3328	0.01973841078
3329	0.01972877444
3330	0.01971419612
3331	0.01970907971
3332	0.01969996664
3333	0.01968765366
3334	0.01968001135
3335	0.01967569169
3336	0.01966559453
3337	0.01965040465
3338	0.01964132603
3339	0.01963623116
3340	0.01962564303
3341	0.01961559755
3342	0.01960682903
3343	0.01959828876
3344	0.01959115464
3345	0.01958473759
3346	0.01957549317
3347	0.01957113259
3348	0.01956064352
3349	0.01955360199
3350	0.01954529859
3351	0.01953505716
3352	0.01953089469
3353	0.01951629914
3354	0.01951284514
3355	0.01949898819
3356	0.01949576244
3357	0.01947269337
3358	0.01946613636
3359	0.01945877829
3360	0.01944680339
3361	0.01943971019
3362	0.01943255453
3363	0.01941739695
3364	0.01940941656
3365	0.01940419679
3366	0.01939720264
3367	0.01938380436
3368	0.01937674776
3369	0.01937294276
3370	0.01936976653
3371	0.01936534781
3372	0.01935618522
3373	0.01933808398
3374	0.01933225696
3375	0.0193253188
3376	0.01932003012
3377	0.01930502327
3378	0.01928980324
3379	0.01927041644
3380	0.01926429441
3381	0.01925807547
3382	0.01925109209
3383	0.01924492052
3384	0.01923473508
3385	0.01922910617
3386	0.01922296475
3387	0.01921262641
3388	0.01920415721
3389	0.0191990774
3390	0.01918923865
3391	0.01918613349
3392	0.01917939344
3393	0.01917132906
3394	0.01916306657
3395	0.01915386307
3396	0.01915164079
3397	0.01914859377
3398	0.01913829419
3399	0.01913298182
3400	0.01912789341
3401	0.01912185535
3402	0.01910923014
3403	0.01909826086
3404	0.01908849102
3405	0.01907782322
3406	0.01907069771
3407	0.0190644917
3408	0.01905853116
3409	0.019050217
3410	0.01904803348
3411	0.01904325515
3412	0.01903633206
3413	0.01902961785
3414	0.01902426026
3415	0.01901927305
3416	0.01901416526
3417	0.01901132281
3418	0.01900957211
3419	0.01900115674
3420	0.01899759506
3421	0.01899044587
3422	0.01898758189
3423	0.0189824138
3424	0.01898043485
3425	0.0189697046
3426	0.01896366224
3427	0.01895148062
3428	0.01894888365
3429	0.0189452423
3430	0.01893624121
3431	0.01893193662
3432	0.01892675776
3433	0.01891734322
3434	0.0189080062
3435	0.01889897927
3436	0.01889486203
3437	0.01889031195
3438	0.01888784849
3439	0.01888277946
3440	0.0188779516
3441	0.01887514576
3442	0.01885516678
3443	0.01885078682
3444	0.01884517729
3445	0.01883754789
3446	0.01883323469
3447	0.01882448339
3448	0.0188167937
3449	0.01880446134
3450	0.01879943107
3451	0.01879358036
3452	0.01878868575
3453	0.01878026606
3454	0.01877599593
3455	0.01876849358
3456	0.01876256535
3457	0.0187579636
3458	0.01875025884
3459	0.01874288569
3460	0.01873743766
3461	0.018732065
3462	0.01872206044
3463	0.01870885812
3464	0.01870133424
3465	0.01868563616
3466	0.01867810367
3467	0.01867336625
3468	0.01867088126
3469	0.01866156362
3470	0.01865807086
3471	0.01865596486
3472	0.01864387583
3473	0.01864092356
3474	0.01863594497
3475	0.01862912955
3476	0.01862493909
3477	0.01862025335
3478	0.01861391813
3479	0.01861189827
3480	0.01860864883
3481	0.01859458086
3482	0.01858591569
3483	0.01857272414
3484	0.01856469637
3485	0.01855925049
3486	0.01855147252
3487	0.01854488966
3488	0.01853569046
3489	0.01853055467
3490	0.01852342486
3491	0.01851821154
3492	0.0185139048
3493	0.0185091114
3494	0.01849217082
3495	0.01847384563
3496	0.01847028827
3497	0.01845527927
3498	0.01844913785
3499	0.01844308257
3500	0.01843808675
3501	0.01843516032
3502	0.01842989317
3503	0.01842772257
3504	0.01842119355
3505	0.01841329499
3506	0.01840781466
3507	0.01839050586
3508	0.01838233812
3509	0.01837549471
3510	0.01836411414
3511	0.01835640076
3512	0.01835046392
3513	0.01834391121
3514	0.01833938913
3515	0.01833359656
3516	0.01833002627
3517	0.01832243133
3518	0.01831692516
3519	0.01831080313
3520	0.0183016556
3521	0.01830018485
3522	0.01829500169
3523	0.01828243677
3524	0.01826837094
3525	0.01826268389
3526	0.01825658124
3527	0.01824126861
3528	0.01823496139
3529	0.01822161264
3530	0.01821336092
3531	0.01821024069
3532	0.01819213729
3533	0.01818752477
3534	0.01818219303
3535	0.01817776354
3536	0.01817388963
3537	0.01816473564
3538	0.01815963861
3539	0.01814868441
3540	0.0181418733
3541	0.01813887796
3542	0.01813466812
3543	0.01813017188
3544	0.01812322511
3545	0.01811742823
3546	0.01810929279
3547	0.0181039309
3548	0.01809815556
3549	0.0180959505
3550	0.018086368
3551	0.0180811913
3552	0.01807521354
3553	0.01806810095
3554	0.01806504101
3555	0.01805550265
3556	0.01804800354
3557	0.01803902613
3558	0.01803411537
3559	0.01802797288
3560	0.01802315579
3561	0.0180182138
3562	0.01800621306
3563	0.01799879039
3564	0.01799486157
3565	0.01799087244
3566	0.01798065147
3567	0.01797452513
3568	0.01796367106
3569	0.01795085742
3570	0.0179431462
3571	0.01793845077
3572	0.01793523471
3573	0.01791511254
3574	0.01790854583
3575	0.01789371987
3576	0.01788359579
3577	0.01786626546
3578	0.01786017573
3579	0.01785098298
3580	0.01784161797
3581	0.01783487469
3582	0.01782650669
3583	0.01782152271
3584	0.01781435629
3585	0.01780651048
3586	0.01779969291
3587	0.01779238114
3588	0.01778821975
3589	0.01778313241
3590	0.01777101323
3591	0.01776518514
3592	0.01775833849
3593	0.01774928356
3594	0.01774089726
3595	0.01773606402
3596	0.01772910971
3597	0.01772020121
3598	0.01771404041
3599	0.01769816791
3600	0.01768890626
3601	0.01767796068
3602	0.01767061876
3603	0.01766015983
3604	0.01765209761
3605	0.01764581407
3606	0.01764370915
3607	0.01763891575
3608	0.01763149523
3609	0.01762352237
3610	0.017617536
3611	0.01760965143
3612	0.01760477082
3613	0.01759720602
3614	0.01758620768
3615	0.01757670808
3616	0.01757293322
3617	0.01756626961
3618	0.01755918072
3619	0.01755148564
3620	0.01754337928
3621	0.0175376104
3622	0.01752928116
3623	0.01752476446
3624	0.01752107573
3625	0.01751570738
3626	0.01750443017
3627	0.01749417797
3628	0.01749013394
3629	0.01748237427
3630	0.01747820857
3631	0.01747224373
3632	0.01746735558
3633	0.01745608806
3634	0.01745088552
3635	0.01744582294
3636	0.01744107261
3637	0.01743665281
3638	0.01743055985
3639	0.01742757958
3640	0.01742192914
3641	0.01741228311
3642	0.01740455466
3643	0.01740107266
3644	0.01739285755
3645	0.01738391567
3646	0.01737702273
3647	0.01737332216
3648	0.01736782891
3649	0.01735986467
3650	0.01735335287
3651	0.01734764429
3652	0.01734203906
3653	0.01733223476
3654	0.01732586294
3655	0.01731399032
3656	0.01730967927
3657	0.01730453164
3658	0.01729400165
3659	0.01728843842
3660	0.01728373869
3661	0.01727677145
3662	0.01726305986
3663	0.01725868744
3664	0.01725619276
3665	0.01725170513
3666	0.01724942794
3667	0.01723391398
3668	0.01722905597
3669	0.01721634785
3670	0.01721242226
3671	0.01719988318
3672	0.01719329817
3673	0.01719076903
3674	0.01718232136
3675	0.01717859064
3676	0.01717438726
3677	0.01717056826
3678	0.01715017798
3679	0.01714484408
3680	0.01713970506
3681	0.01713636626
3682	0.0171300698
3683	0.0171236646
3684	0.01712036994
3685	0.01711395936
3686	0.01710876973
3687	0.01710123293
3688	0.01708989758
3689	0.01708596337
3690	0.01708158019
3691	0.01707345659
3692	0.01706770925
3693	0.0170620265
3694	0.0170607517
3695	0.01705391044
3696	0.01705106261
3697	0.01704409215
3698	0.01703441382
3699	0.01702651741
3700	0.01702311293
3701	0.01701925839
3702	0.01700455948
3703	0.01699937416
3704	0.01699298834
3705	0.01698938575
3706	0.01698610186
3707	0.0169818834
3708	0.01697576675
3709	0.01697137172
3710	0.01696810829
3711	0.01695647685
3712	0.01694689435
3713	0.01694339081
3714	0.016937679
3715	0.01693205116
3716	0.01692266677
3717	0.01691978448
3718	0.01691274619
3719	0.01690656601
3720	0.01689846718
3721	0.01688919692
3722	0.01688661395
3723	0.01687972424
3724	0.01687266549
3725	0.016867913
3726	0.01686333278
3727	0.01685503153
3728	0.01684860372
3729	0.01684205962
3730	0.01683448837
3731	0.01682856337
3732	0.01682436537
3733	0.01681965918
3734	0.01681154958
3735	0.01680555998
3736	0.01679430646
3737	0.01678614626
3738	0.01678341901
3739	0.01677269953
3740	0.01676592179
3741	0.01675993758
3742	0.01675336549
3743	0.01674609786
3744	0.01674189017
3745	0.01673469683
3746	0.0167330129
3747	0.01672829271
3748	0.01672018634
3749	0.01671819878
3750	0.01671142104
3751	0.01669680073
3752	0.01669538489
3753	0.01669171554
3754	0.0166810402
3755	0.01667705862
3756	0.01667004294
3757	0.01666602367
3758	0.01665542908
3759	0.01665365255
3760	0.01665103836
3761	0.0166471989
3762	0.01663316322
3763	0.01662494273
3764	0.01662251373
3765	0.01661561971
3766	0.01661070141
3767	0.01660532659
3768	0.01660261658
3769	0.01659938006
3770	0.01659665174
3771	0.0165910099
3772	0.01658343757
3773	0.0165785365
3774	0.01657366557
3775	0.01656396356
3776	0.0165509572
3777	0.01654808568
3778	0.01654265918
3779	0.01653822862
3780	0.01652810777
3781	0.0165259361
3782	0.01651666799
3783	0.01651282853
3784	0.01650837536
3785	0.01650139736
3786	0.01649457117
3787	0.01648618379
3788	0.01647703411
3789	0.01647414429
3790	0.01647209966
3791	0.01647024346
3792	0.01646460055
3793	0.01646148462
3794	0.01645023756
3795	0.01644547107
3796	0.01643985939
3797	0.0164357809
3798	0.01643243456
3799	0.01643021767
3800	0.01641797252
3801	0.01641167607
3802	0.01640986939
3803	0.01640706893
3804	0.01640315733
3805	0.01639298373
3806	0.01638708564
3807	0.01637600547
3808	0.01636782589
3809	0.01636581464
3810	0.01636204193
3811	0.01635952141
3812	0.01635586283
3813	0.01635271461
3814	0.01634640523
3815	0.01634080323
3816	0.01633352268
3817	0.01632758476
3818	0.01632547661
